model,script_id,domain,order,history_mode,run_id,step,step_type,score,anchor,shift,deviation,step_delta,confidence,explanation_len_words
gemma2_9b,B08,duty,reverse,history,2,C2,commitment,-1,-1,0,0,0,70,14
gemma2_9b,B08,duty,reverse,history,2,C1,commitment,-1,-1,0,0,0,70,13
gemma2_9b,B08,duty,reverse,history,2,R,rule,-2,-1,-1,1,-1,90,15
gemma2_9b,B08,duty,reverse,no_history,1,C4,commitment,-1,-1,0,0,0,70,16
gemma2_9b,B08,duty,reverse,no_history,1,C3,commitment,-1,-1,0,0,0,80,9
gemma2_9b,B08,duty,reverse,no_history,1,C2,commitment,-1,-1,0,0,0,80,9
gemma2_9b,B08,duty,reverse,no_history,1,C1,commitment,-1,-1,0,0,0,70,16
gemma2_9b,B08,duty,reverse,no_history,1,R,rule,-1,-1,0,0,0,80,13
gemma2_9b,B08,duty,reverse,no_history,2,C4,commitment,-1,-1,0,0,0,70,16
gemma2_9b,B08,duty,reverse,no_history,2,C3,commitment,-1,-1,0,0,0,80,9
gemma2_9b,B08,duty,reverse,no_history,2,C2,commitment,-1,-1,0,0,0,80,9
gemma2_9b,B08,duty,reverse,no_history,2,C1,commitment,-1,-1,0,0,0,70,16
gemma2_9b,B08,duty,reverse,no_history,2,R,rule,-1,-1,0,0,0,80,13
gemma2_9b,B09,duty,forward,history,1,R,rule,-2,-2,0,0,0,90,18
gemma2_9b,B09,duty,forward,history,1,C1,commitment,-2,-2,0,0,0,90,14
gemma2_9b,B09,duty,forward,history,1,C2,commitment,-2,-2,0,0,0,90,12
gemma2_9b,B09,duty,forward,history,1,C3,commitment,-2,-2,0,0,0,90,13
gemma2_9b,B09,duty,forward,history,1,C4,commitment,-2,-2,0,0,0,90,13
gemma2_9b,B09,duty,forward,history,2,R,rule,-2,-2,0,0,0,90,18
gemma2_9b,B09,duty,forward,history,2,C1,commitment,-2,-2,0,0,0,90,14
gemma2_9b,B09,duty,forward,history,2,C2,commitment,-2,-2,0,0,0,90,12
gemma2_9b,B09,duty,forward,history,2,C3,commitment,-2,-2,0,0,0,90,13
gemma2_9b,B09,duty,forward,history,2,C4,commitment,-2,-2,0,0,0,90,13
gemma2_9b,B09,duty,forward,no_history,1,R,rule,-2,-2,0,0,0,90,18
gemma2_9b,B09,duty,forward,no_history,1,C1,commitment,-2,-2,0,0,0,90,8
gemma2_9b,B09,duty,forward,no_history,1,C2,commitment,-2,-2,0,0,0,90,8
gemma2_9b,B09,duty,forward,no_history,1,C3,commitment,-2,-2,0,0,0,90,8
gemma2_9b,B09,duty,forward,no_history,1,C4,commitment,-2,-2,0,0,0,95,8
gemma2_9b,B09,duty,forward,no_history,2,R,rule,-2,-2,0,0,0,90,18
gemma2_9b,B09,duty,forward,no_history,2,C1,commitment,-2,-2,0,0,0,90,8
gemma2_9b,B09,duty,forward,no_history,2,C2,commitment,-2,-2,0,0,0,90,8
gemma2_9b,B09,duty,forward,no_history,2,C3,commitment,-2,-2,0,0,0,90,8
gemma2_9b,B09,duty,forward,no_history,2,C4,commitment,-2,-2,0,0,0,95,8
gemma2_9b,B09,duty,reverse,history,1,C4,commitment,-2,-2,0,0,0,95,8
gemma2_9b,B09,duty,reverse,history,1,C3,commitment,-2,-2,0,0,0,95,8
gemma2_9b,B09,duty,reverse,history,1,C2,commitment,-2,-2,0,0,0,95,8
gemma2_9b,B09,duty,reverse,history,1,C1,commitment,-2,-2,0,0,0,95,8
gemma2_9b,B09,duty,reverse,history,1,R,rule,-1,-2,1,1,1,80,18
gemma2_9b,B09,duty,reverse,history,2,C4,commitment,-2,-2,0,0,0,95,8
gemma2_9b,B09,duty,reverse,history,2,C3,commitment,-2,-2,0,0,0,95,8
gemma2_9b,B09,duty,reverse,history,2,C2,commitment,-2,-2,0,0,0,95,8
gemma2_9b,B09,duty,reverse,history,2,C1,commitment,-2,-2,0,0,0,95,8
gemma2_9b,B09,duty,reverse,history,2,R,rule,-1,-2,1,1,1,80,18
gemma2_9b,B09,duty,reverse,no_history,1,C4,commitment,-2,-2,0,0,0,95,8
gemma2_9b,B09,duty,reverse,no_history,1,C3,commitment,-2,-2,0,0,0,90,8
gemma2_9b,B09,duty,reverse,no_history,1,C2,commitment,-2,-2,0,0,0,90,8
gemma2_9b,B09,duty,reverse,no_history,1,C1,commitment,-2,-2,0,0,0,90,8
gemma2_9b,B09,duty,reverse,no_history,1,R,rule,-2,-2,0,0,0,90,18
gemma2_9b,B09,duty,reverse,no_history,2,C4,commitment,-2,-2,0,0,0,95,8
gemma2_9b,B09,duty,reverse,no_history,2,C3,commitment,-2,-2,0,0,0,90,8
gemma2_9b,B09,duty,reverse,no_history,2,C2,commitment,-2,-2,0,0,0,90,8
gemma2_9b,B09,duty,reverse,no_history,2,C1,commitment,-2,-2,0,0,0,90,8
gemma2_9b,B09,duty,reverse,no_history,2,R,rule,-2,-2,0,0,0,90,18
gemma2_9b,B10,duty,forward,history,1,R,rule,-1,-1,0,0,0,80,16
gemma2_9b,B10,duty,forward,history,1,C1,commitment,-1,-1,0,0,0,80,15
gemma2_9b,B10,duty,forward,history,1,C2,commitment,-1,-1,0,0,0,80,8
gemma2_9b,B10,duty,forward,history,1,C3,commitment,-1,-1,0,0,0,80,7
gemma2_9b,B10,duty,forward,history,1,C4,commitment,-1,-1,0,0,0,80,13
gemma2_9b,B10,duty,forward,history,2,R,rule,-1,-1,0,0,0,80,16
gemma2_9b,B10,duty,forward,history,2,C1,commitment,-1,-1,0,0,0,80,15
gemma2_9b,B10,duty,forward,history,2,C2,commitment,-1,-1,0,0,0,80,8
gemma2_9b,B10,duty,forward,history,2,C3,commitment,-1,-1,0,0,0,80,7
gemma2_9b,B10,duty,forward,history,2,C4,commitment,-1,-1,0,0,0,80,13
gemma2_9b,B10,duty,forward,no_history,1,R,rule,-1,-1,0,0,0,80,16
gemma2_9b,B10,duty,forward,no_history,1,C1,commitment,-1,-1,0,0,0,70,12
gemma2_9b,B10,duty,forward,no_history,1,C2,commitment,-1,-1,0,0,0,70,13
gemma2_9b,B10,duty,forward,no_history,1,C3,commitment,-1,-1,0,0,0,70,12
gemma2_9b,B10,duty,forward,no_history,1,C4,commitment,-1,-1,0,0,0,70,17
gemma2_9b,B10,duty,forward,no_history,2,R,rule,-1,-1,0,0,0,80,16
gemma2_9b,B10,duty,forward,no_history,2,C1,commitment,-1,-1,0,0,0,70,12
gemma2_9b,B10,duty,forward,no_history,2,C2,commitment,-1,-1,0,0,0,70,13
gemma2_9b,B10,duty,forward,no_history,2,C3,commitment,-1,-1,0,0,0,70,12
gemma2_9b,B10,duty,forward,no_history,2,C4,commitment,-1,-1,0,0,0,70,17
gemma2_9b,B10,duty,reverse,history,1,C4,commitment,-1,-1,0,0,0,70,17
gemma2_9b,B10,duty,reverse,history,1,C3,commitment,-1,-1,0,0,0,70,17
gemma2_9b,B10,duty,reverse,history,1,C2,commitment,-1,-1,0,0,0,70,17
gemma2_9b,B10,duty,reverse,history,1,C1,commitment,-1,-1,0,0,0,70,17
gemma2_9b,B10,duty,reverse,history,1,R,rule,-2,-1,-1,1,-1,90,16
gemma2_9b,B10,duty,reverse,history,2,C4,commitment,-1,-1,0,0,0,70,17
gemma2_9b,B10,duty,reverse,history,2,C3,commitment,-1,-1,0,0,0,70,17
gemma2_9b,B10,duty,reverse,history,2,C2,commitment,-1,-1,0,0,0,70,17
gemma2_9b,B10,duty,reverse,history,2,C1,commitment,-1,-1,0,0,0,70,17
gemma2_9b,B10,duty,reverse,history,2,R,rule,-2,-1,-1,1,-1,90,16
gemma2_9b,B10,duty,reverse,no_history,1,C4,commitment,-1,-1,0,0,0,70,17
gemma2_9b,B10,duty,reverse,no_history,1,C3,commitment,-1,-1,0,0,0,70,12
gemma2_9b,B10,duty,reverse,no_history,1,C2,commitment,-1,-1,0,0,0,70,13
gemma2_9b,B10,duty,reverse,no_history,1,C1,commitment,-1,-1,0,0,0,70,12
gemma2_9b,B10,duty,reverse,no_history,1,R,rule,-1,-1,0,0,0,80,16
gemma2_9b,B10,duty,reverse,no_history,2,C4,commitment,-1,-1,0,0,0,70,17
gemma2_9b,B10,duty,reverse,no_history,2,C3,commitment,-1,-1,0,0,0,70,12
gemma2_9b,B10,duty,reverse,no_history,2,C2,commitment,-1,-1,0,0,0,70,13
gemma2_9b,B10,duty,reverse,no_history,2,C1,commitment,-1,-1,0,0,0,70,12
gemma2_9b,B10,duty,reverse,no_history,2,R,rule,-1,-1,0,0,0,80,16
gemma2_9b,B11,duty,forward,history,1,R,rule,-1,-1,0,0,0,80,14
gemma2_9b,B11,duty,forward,history,1,C1,commitment,-2,-1,-1,1,-1,90,16
gemma2_9b,B11,duty,forward,history,1,C2,commitment,-2,-1,-1,1,0,90,16
gemma2_9b,B11,duty,forward,history,1,C3,commitment,-2,-1,-1,1,0,90,16
gemma2_9b,B11,duty,forward,history,1,C4,commitment,-2,-1,-1,1,0,90,16
gemma2_9b,B11,duty,forward,history,2,R,rule,-1,-1,0,0,0,80,14
gemma2_9b,B11,duty,forward,history,2,C1,commitment,-2,-1,-1,1,-1,90,16
gemma2_9b,B11,duty,forward,history,2,C2,commitment,-2,-1,-1,1,0,90,16
gemma2_9b,B11,duty,forward,history,2,C3,commitment,-2,-1,-1,1,0,90,16
gemma2_9b,B11,duty,forward,history,2,C4,commitment,-2,-1,-1,1,0,90,16
gemma2_9b,B11,duty,forward,no_history,1,R,rule,-1,-1,0,0,0,80,14
gemma2_9b,B11,duty,forward,no_history,1,C1,commitment,-1,-1,0,0,0,80,8
gemma2_9b,B11,duty,forward,no_history,1,C2,commitment,-1,-1,0,0,0,80,9
gemma2_9b,B11,duty,forward,no_history,1,C3,commitment,-1,-1,0,0,0,80,9
gemma2_9b,B11,duty,forward,no_history,1,C4,commitment,-1,-1,0,0,0,80,9
gemma2_9b,B11,duty,forward,no_history,2,R,rule,-1,-1,0,0,0,80,14
gemma2_9b,B11,duty,forward,no_history,2,C1,commitment,-1,-1,0,0,0,80,8
gemma2_9b,B11,duty,forward,no_history,2,C2,commitment,-1,-1,0,0,0,80,9
gemma2_9b,B11,duty,forward,no_history,2,C3,commitment,-1,-1,0,0,0,80,9
gemma2_9b,B11,duty,forward,no_history,2,C4,commitment,-1,-1,0,0,0,80,9
gemma2_9b,B11,duty,reverse,history,1,C4,commitment,-1,-1,0,0,0,80,9
gemma2_9b,B11,duty,reverse,history,1,C3,commitment,-2,-1,-1,1,-1,90,11
gemma2_9b,B11,duty,reverse,history,1,C2,commitment,-2,-1,-1,1,0,90,12
gemma2_9b,B11,duty,reverse,history,1,C1,commitment,-2,-1,-1,1,0,90,9
gemma2_9b,B11,duty,reverse,history,1,R,rule,-2,-1,-1,1,0,90,10
gemma2_9b,B11,duty,reverse,history,2,C4,commitment,-1,-1,0,0,0,80,9
gemma2_9b,B11,duty,reverse,history,2,C3,commitment,-2,-1,-1,1,-1,90,11
gemma2_9b,B11,duty,reverse,history,2,C2,commitment,-2,-1,-1,1,0,90,12
gemma2_9b,B11,duty,reverse,history,2,C1,commitment,-2,-1,-1,1,0,90,9
gemma2_9b,B11,duty,reverse,history,2,R,rule,-2,-1,-1,1,0,90,10
gemma2_9b,B11,duty,reverse,no_history,1,C4,commitment,-1,-1,0,0,0,80,9
gemma2_9b,B11,duty,reverse,no_history,1,C3,commitment,-1,-1,0,0,0,80,9
gemma2_9b,B11,duty,reverse,no_history,1,C2,commitment,-1,-1,0,0,0,80,9
gemma2_9b,B11,duty,reverse,no_history,1,C1,commitment,-1,-1,0,0,0,80,8
gemma2_9b,B11,duty,reverse,no_history,1,R,rule,-1,-1,0,0,0,80,14
gemma2_9b,B11,duty,reverse,no_history,2,C4,commitment,-1,-1,0,0,0,80,9
gemma2_9b,B11,duty,reverse,no_history,2,C3,commitment,-1,-1,0,0,0,80,9
gemma2_9b,B11,duty,reverse,no_history,2,C2,commitment,-1,-1,0,0,0,80,9
gemma2_9b,B11,duty,reverse,no_history,2,C1,commitment,-1,-1,0,0,0,80,8
gemma2_9b,B11,duty,reverse,no_history,2,R,rule,-1,-1,0,0,0,80,14
gemma2_9b,B12,duty,forward,history,1,R,rule,-2,-2,0,0,0,90,11
gemma2_9b,B12,duty,forward,history,1,C1,commitment,-2,-2,0,0,0,90,14
gemma2_9b,B12,duty,forward,history,1,C2,commitment,-2,-2,0,0,0,90,14
gemma2_9b,B12,duty,forward,history,1,C3,commitment,-2,-2,0,0,0,90,11
gemma2_9b,B12,duty,forward,history,1,C4,commitment,-2,-2,0,0,0,90,17
gemma2_9b,B12,duty,forward,history,2,R,rule,-2,-2,0,0,0,90,11
gemma2_9b,B12,duty,forward,history,2,C1,commitment,-2,-2,0,0,0,90,14
gemma2_9b,B12,duty,forward,history,2,C2,commitment,-2,-2,0,0,0,90,14
gemma2_9b,B12,duty,forward,history,2,C3,commitment,-2,-2,0,0,0,90,11
gemma2_9b,B12,duty,forward,history,2,C4,commitment,-2,-2,0,0,0,90,17
gemma2_9b,B12,duty,forward,no_history,1,R,rule,-2,-2,0,0,0,90,11
gemma2_9b,B12,duty,forward,no_history,1,C1,commitment,-2,-2,0,0,0,90,15
gemma2_9b,B12,duty,forward,no_history,1,C2,commitment,-2,-2,0,0,0,90,19
gemma2_9b,B12,duty,forward,no_history,1,C3,commitment,-2,-2,0,0,0,95,19
gemma2_9b,B12,duty,forward,no_history,1,C4,commitment,-2,-2,0,0,0,95,16
gemma2_9b,B12,duty,forward,no_history,2,R,rule,-2,-2,0,0,0,90,11
gemma2_9b,B12,duty,forward,no_history,2,C1,commitment,-2,-2,0,0,0,90,15
gemma2_9b,B12,duty,forward,no_history,2,C2,commitment,-2,-2,0,0,0,90,19
gemma2_9b,B12,duty,forward,no_history,2,C3,commitment,-2,-2,0,0,0,95,19
gemma2_9b,B12,duty,forward,no_history,2,C4,commitment,-2,-2,0,0,0,95,16
gemma2_9b,B12,duty,reverse,history,1,C4,commitment,-2,-2,0,0,0,95,16
gemma2_9b,B12,duty,reverse,history,1,C3,commitment,-2,-2,0,0,0,95,14
gemma2_9b,B12,duty,reverse,history,1,C2,commitment,-2,-2,0,0,0,95,15
gemma2_9b,B12,duty,reverse,history,1,C1,commitment,-2,-2,0,0,0,95,14
gemma2_9b,B12,duty,reverse,history,1,R,rule,-2,-2,0,0,0,95,18
gemma2_9b,B12,duty,reverse,history,2,C4,commitment,-2,-2,0,0,0,95,16
gemma2_9b,B12,duty,reverse,history,2,C3,commitment,-2,-2,0,0,0,95,14
gemma2_9b,B12,duty,reverse,history,2,C2,commitment,-2,-2,0,0,0,95,15
gemma2_9b,B12,duty,reverse,history,2,C1,commitment,-2,-2,0,0,0,95,14
gemma2_9b,B12,duty,reverse,history,2,R,rule,-2,-2,0,0,0,95,18
gemma2_9b,B12,duty,reverse,no_history,1,C4,commitment,-2,-2,0,0,0,95,16
gemma2_9b,B12,duty,reverse,no_history,1,C3,commitment,-2,-2,0,0,0,95,19
gemma2_9b,B12,duty,reverse,no_history,1,C2,commitment,-2,-2,0,0,0,90,19
gemma2_9b,B12,duty,reverse,no_history,1,C1,commitment,-2,-2,0,0,0,90,15
gemma2_9b,B12,duty,reverse,no_history,1,R,rule,-2,-2,0,0,0,90,11
gemma2_9b,B12,duty,reverse,no_history,2,C4,commitment,-2,-2,0,0,0,95,16
gemma2_9b,B12,duty,reverse,no_history,2,C3,commitment,-2,-2,0,0,0,95,19
gemma2_9b,B12,duty,reverse,no_history,2,C2,commitment,-2,-2,0,0,0,90,19
gemma2_9b,B12,duty,reverse,no_history,2,C1,commitment,-2,-2,0,0,0,90,15
gemma2_9b,B12,duty,reverse,no_history,2,R,rule,-2,-2,0,0,0,90,11
gemma2_9b,C01,collective,forward,history,1,R,rule,-2,-2,0,0,0,90,14
gemma2_9b,C01,collective,forward,history,1,C1,commitment,-2,-2,0,0,0,90,16
gemma2_9b,C01,collective,forward,history,1,C2,commitment,-2,-2,0,0,0,90,11
gemma2_9b,C01,collective,forward,history,1,C3,commitment,-2,-2,0,0,0,90,13
gemma2_9b,C01,collective,forward,history,1,C4,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C01,collective,forward,history,2,R,rule,-2,-2,0,0,0,90,14
gemma2_9b,C01,collective,forward,history,2,C1,commitment,-2,-2,0,0,0,90,16
gemma2_9b,C01,collective,forward,history,2,C2,commitment,-2,-2,0,0,0,90,11
gemma2_9b,C01,collective,forward,history,2,C3,commitment,-2,-2,0,0,0,90,13
gemma2_9b,C01,collective,forward,history,2,C4,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C01,collective,forward,no_history,1,R,rule,-2,-2,0,0,0,90,14
gemma2_9b,C01,collective,forward,no_history,1,C1,commitment,-1,-2,1,1,1,80,10
gemma2_9b,C01,collective,forward,no_history,1,C2,commitment,-2,-2,0,0,-1,90,10
gemma2_9b,C01,collective,forward,no_history,1,C3,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C01,collective,forward,no_history,1,C4,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C01,collective,forward,no_history,2,R,rule,-2,-2,0,0,0,90,14
gemma2_9b,C01,collective,forward,no_history,2,C1,commitment,-1,-2,1,1,1,80,10
gemma2_9b,C01,collective,forward,no_history,2,C2,commitment,-2,-2,0,0,-1,90,10
gemma2_9b,C01,collective,forward,no_history,2,C3,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C01,collective,forward,no_history,2,C4,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C01,collective,reverse,history,1,C4,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C01,collective,reverse,history,1,C3,commitment,-2,-2,0,0,0,90,11
gemma2_9b,C01,collective,reverse,history,1,C2,commitment,-2,-2,0,0,0,90,8
gemma2_9b,C01,collective,reverse,history,1,C1,commitment,-2,-2,0,0,0,90,8
gemma2_9b,C01,collective,reverse,history,1,R,rule,-2,-2,0,0,0,90,13
gemma2_9b,C01,collective,reverse,history,2,C4,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C01,collective,reverse,history,2,C3,commitment,-2,-2,0,0,0,90,11
gemma2_9b,C01,collective,reverse,history,2,C2,commitment,-2,-2,0,0,0,90,8
gemma2_9b,C01,collective,reverse,history,2,C1,commitment,-2,-2,0,0,0,90,8
gemma2_9b,C01,collective,reverse,history,2,R,rule,-2,-2,0,0,0,90,13
gemma2_9b,C01,collective,reverse,no_history,1,C4,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C01,collective,reverse,no_history,1,C3,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C01,collective,reverse,no_history,1,C2,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C01,collective,reverse,no_history,1,C1,commitment,-1,-2,1,1,1,80,10
gemma2_9b,C01,collective,reverse,no_history,1,R,rule,-2,-2,0,0,-1,90,14
gemma2_9b,C01,collective,reverse,no_history,2,C4,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C01,collective,reverse,no_history,2,C3,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C01,collective,reverse,no_history,2,C2,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C01,collective,reverse,no_history,2,C1,commitment,-1,-2,1,1,1,80,10
gemma2_9b,C01,collective,reverse,no_history,2,R,rule,-2,-2,0,0,-1,90,14
gemma2_9b,C02,collective,forward,history,1,R,rule,-1,-1,0,0,0,80,16
gemma2_9b,C02,collective,forward,history,1,C1,commitment,-1,-1,0,0,0,80,15
gemma2_9b,C02,collective,forward,history,1,C2,commitment,-1,-1,0,0,0,80,13
gemma2_9b,C02,collective,forward,history,1,C3,commitment,-1,-1,0,0,0,80,14
gemma2_9b,C02,collective,forward,history,1,C4,commitment,-1,-1,0,0,0,80,12
gemma2_9b,C02,collective,forward,history,2,R,rule,-1,-1,0,0,0,80,16
gemma2_9b,C02,collective,forward,history,2,C1,commitment,-1,-1,0,0,0,80,15
gemma2_9b,C02,collective,forward,history,2,C2,commitment,-1,-1,0,0,0,80,13
gemma2_9b,C02,collective,forward,history,2,C3,commitment,-1,-1,0,0,0,80,14
gemma2_9b,C02,collective,forward,history,2,C4,commitment,-1,-1,0,0,0,80,12
gemma2_9b,C02,collective,forward,no_history,1,R,rule,-1,-1,0,0,0,80,16
gemma2_9b,C02,collective,forward,no_history,1,C1,commitment,-2,-1,-1,1,-1,90,10
gemma2_9b,C02,collective,forward,no_history,1,C2,commitment,-2,-1,-1,1,0,90,10
gemma2_9b,C02,collective,forward,no_history,1,C3,commitment,-2,-1,-1,1,0,90,10
gemma2_9b,C02,collective,forward,no_history,1,C4,commitment,-2,-1,-1,1,0,90,10
gemma2_9b,C02,collective,forward,no_history,2,R,rule,-1,-1,0,0,0,80,16
gemma2_9b,C02,collective,forward,no_history,2,C1,commitment,-2,-1,-1,1,-1,90,10
gemma2_9b,C02,collective,forward,no_history,2,C2,commitment,-2,-1,-1,1,0,90,10
gemma2_9b,C02,collective,forward,no_history,2,C3,commitment,-2,-1,-1,1,0,90,10
gemma2_9b,C02,collective,forward,no_history,2,C4,commitment,-2,-1,-1,1,0,90,10
gemma2_9b,C02,collective,reverse,history,1,C4,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C02,collective,reverse,history,1,C3,commitment,-2,-2,0,0,0,90,9
gemma2_9b,C02,collective,reverse,history,1,C2,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C02,collective,reverse,history,1,C1,commitment,-2,-2,0,0,0,90,8
gemma2_9b,C02,collective,reverse,history,1,R,rule,-2,-2,0,0,0,90,13
gemma2_9b,C02,collective,reverse,history,2,C4,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C02,collective,reverse,history,2,C3,commitment,-2,-2,0,0,0,90,9
gemma2_9b,C02,collective,reverse,history,2,C2,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C02,collective,reverse,history,2,C1,commitment,-2,-2,0,0,0,90,8
gemma2_9b,C02,collective,reverse,history,2,R,rule,-2,-2,0,0,0,90,13
gemma2_9b,C02,collective,reverse,no_history,1,C4,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C02,collective,reverse,no_history,1,C3,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C02,collective,reverse,no_history,1,C2,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C02,collective,reverse,no_history,1,C1,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C02,collective,reverse,no_history,1,R,rule,-1,-2,1,1,1,80,16
gemma2_9b,C02,collective,reverse,no_history,2,C4,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C02,collective,reverse,no_history,2,C3,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C02,collective,reverse,no_history,2,C2,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C02,collective,reverse,no_history,2,C1,commitment,-2,-2,0,0,0,90,10
gemma2_9b,C02,collective,reverse,no_history,2,R,rule,-1,-2,1,1,1,80,16
gemma2_9b,C03,collective,forward,history,1,R,rule,-2,-2,0,0,0,90,15
gemma2_9b,C03,collective,forward,history,1,C1,commitment,-2,-2,0,0,0,90,9
gemma2_9b,C03,collective,forward,history,1,C2,commitment,-2,-2,0,0,0,90,8
gemma2_9b,C03,collective,forward,history,1,C3,commitment,-2,-2,0,0,0,90,11
gemma2_9b,C03,collective,forward,history,1,C4,commitment,-2,-2,0,0,0,90,9
gemma2_9b,C03,collective,forward,history,2,R,rule,-2,-2,0,0,0,90,15
gemma2_9b,C03,collective,forward,history,2,C1,commitment,-2,-2,0,0,0,90,9
gemma2_9b,C03,collective,forward,history,2,C2,commitment,-2,-2,0,0,0,90,8
gemma2_9b,C03,collective,forward,history,2,C3,commitment,-2,-2,0,0,0,90,11
gemma2_9b,C03,collective,forward,history,2,C4,commitment,-2,-2,0,0,0,90,9
gemma2_9b,C03,collective,forward,no_history,1,R,rule,-2,-2,0,0,0,90,15
gemma2_9b,C03,collective,forward,no_history,1,C1,commitment,-2,-2,0,0,0,95,11
gemma2_9b,C03,collective,forward,no_history,1,C2,commitment,-2,-2,0,0,0,95,12
gemma2_9b,C03,collective,forward,no_history,1,C3,commitment,-2,-2,0,0,0,95,12
gemma2_9b,C03,collective,forward,no_history,1,C4,commitment,-2,-2,0,0,0,95,13
gemma2_9b,C03,collective,forward,no_history,2,R,rule,-2,-2,0,0,0,90,15
gemma2_9b,C03,collective,forward,no_history,2,C1,commitment,-2,-2,0,0,0,95,11
gemma2_9b,C03,collective,forward,no_history,2,C2,commitment,-2,-2,0,0,0,95,12
gemma2_9b,C03,collective,forward,no_history,2,C3,commitment,-2,-2,0,0,0,95,12
gemma2_9b,C03,collective,forward,no_history,2,C4,commitment,-2,-2,0,0,0,95,13
gemma2_9b,C03,collective,reverse,history,1,C4,commitment,-2,-2,0,0,0,95,13
gemma2_9b,C03,collective,reverse,history,1,C3,commitment,-2,-2,0,0,0,95,8
gemma2_9b,C03,collective,reverse,history,1,C2,commitment,-2,-2,0,0,0,95,12
gemma2_9b,C03,collective,reverse,history,1,C1,commitment,-2,-2,0,0,0,95,15
gemma2_9b,C03,collective,reverse,history,1,R,rule,-2,-2,0,0,0,95,12
gemma2_9b,C03,collective,reverse,history,2,C4,commitment,-2,-2,0,0,0,95,13
gemma2_9b,C03,collective,reverse,history,2,C3,commitment,-2,-2,0,0,0,95,8
gemma2_9b,C03,collective,reverse,history,2,C2,commitment,-2,-2,0,0,0,95,12
gemma2_9b,C03,collective,reverse,history,2,C1,commitment,-2,-2,0,0,0,95,15
gemma2_9b,C03,collective,reverse,history,2,R,rule,-2,-2,0,0,0,95,12
gemma2_9b,C03,collective,reverse,no_history,1,C4,commitment,-2,-2,0,0,0,95,13
gemma2_9b,C03,collective,reverse,no_history,1,C3,commitment,-2,-2,0,0,0,95,12
gemma2_9b,C03,collective,reverse,no_history,1,C2,commitment,-2,-2,0,0,0,95,12
gemma2_9b,C03,collective,reverse,no_history,1,C1,commitment,-2,-2,0,0,0,95,11
gemma2_9b,C03,collective,reverse,no_history,1,R,rule,-2,-2,0,0,0,90,15
gemma2_9b,C03,collective,reverse,no_history,2,C4,commitment,-2,-2,0,0,0,95,13
gemma2_9b,C03,collective,reverse,no_history,2,C3,commitment,-2,-2,0,0,0,95,12
gemma2_9b,C03,collective,reverse,no_history,2,C2,commitment,-2,-2,0,0,0,95,12
gemma2_9b,C03,collective,reverse,no_history,2,C1,commitment,-2,-2,0,0,0,95,11
gemma2_9b,C03,collective,reverse,no_history,2,R,rule,-2,-2,0,0,0,90,15
gemma2_9b,C04,collective,forward,history,1,R,rule,-1,-1,0,0,0,80,17
gemma2_9b,C04,collective,forward,history,1,C1,commitment,-1,-1,0,0,0,80,10
gemma2_9b,C04,collective,forward,history,1,C2,commitment,-1,-1,0,0,0,80,12
gemma2_9b,C04,collective,forward,history,1,C3,commitment,-1,-1,0,0,0,80,9
gemma2_9b,C04,collective,forward,history,1,C4,commitment,-1,-1,0,0,0,80,10
gemma2_9b,C04,collective,forward,history,2,R,rule,-1,-1,0,0,0,80,17
gemma2_9b,C04,collective,forward,history,2,C1,commitment,-1,-1,0,0,0,80,10
gemma2_9b,C04,collective,forward,history,2,C2,commitment,-1,-1,0,0,0,80,12
gemma2_9b,C04,collective,forward,history,2,C3,commitment,-1,-1,0,0,0,80,9
gemma2_9b,C04,collective,forward,history,2,C4,commitment,-1,-1,0,0,0,80,10
gemma2_9b,C04,collective,forward,no_history,1,R,rule,-1,-1,0,0,0,80,17
gemma2_9b,C04,collective,forward,no_history,1,C1,commitment,-1,-1,0,0,0,80,12
gemma2_9b,C04,collective,forward,no_history,1,C2,commitment,-2,-1,-1,1,-1,90,11
gemma2_9b,C04,collective,forward,no_history,1,C3,commitment,-2,-1,-1,1,0,90,15
gemma2_9b,C04,collective,forward,no_history,1,C4,commitment,-2,-1,-1,1,0,90,13
